Gene,SDI
RPS17,5.90047023
RPS18,8.77127808
RPS18,8.77127808
RPS18,8.77127808
RPS18,8.77127808
RPS18,8.77127808
RPS18,8.77127808
RPS19,8.8222745
RPS20,5.86779933
RPS21,5.52461334
RPS23,7.47082739
RPS24,5.78064146
RPS25,7.5184656
RPS25,7.5184656
RPS26,7.78768392
RPS27,4.70975883
RPS27A,17.73161142
RPS28,6.71856902
RPS29,7.79203181
RRAD,1.84172926
RRAS,3.97827177
RRBP1,2.93855892
RREB1,5.53937757
RRM1,4.88953031
RRM2,0
RTKN,1.95837904
RS1,1.99942528
RSC1A1,3.97184633
CLIP1,12.30957793
RSU1,2.99985952
RTN1,1.68643539
RTN2,3.70218739
RXRA,5.7168084
RXRB,1.61745951
RXRB,1.61745951
RXRB,1.61745951
RXRB,1.61745951
RXRB,1.61745951
RXRB,1.61745951
RXRG,0
RYK,6.88994729
RYR1,18.51917623
RYR2,10.74665833
RYR3,9.79104077
S100A1,6.88943564
SORT1,18.38320782
S100A3,1.98812541
S100A4,5.944731
S100A5,1.99158422
S100A6,9.78498579
S100A7,8.86055758
S100A8,8.86995098
S100A9,11.86498494
S100A10,4.992464
S100A11,7.95434224
S100A12,6.81959867
S100A13,8.72283184
S100B,6.89591019
S100P,6.93262294
SAA1,5.90888772
SAA1,5.90888772
SAA2,2.80132929
SAA4,3.76912513
VPS52,8.39859751
VPS52,8.39859751
VPS52,8.39859751
VPS52,8.39859751
VPS52,8.39859751
VPS52,8.39859751
VPS52,8.39859751
SAFB,1.61745951
SAG,3.9786619
SAG,3.9786619
ACSM3,0
SALL2,1.94654364
SALL1,5.68198646
MAPK12,4.45291577
SARS1,3.8161249
TSPAN31,1.98343236
SAT1,1.72633557
SATB1,4.44327336
SBF1,4.85951707
MSMO1,4.89752869
SC5D,2.93997125
ATXN1,6.88602536
ATXN2,8.64140648
ATXN7,5.34969129
SERPINB3,7.87143172
SERPINB4,2.83279974
SCD,4.90402894
CLEC11A,2.90800636
SCML1,0
SCN1A,9.90339534
SCN1B,5.9397313
SCN2A,10.68395422
SCN2B,0
SCN3A,2.94398952
SCN4A,2.66136088
SCN4B,2.93263263
SCN5A,12.6500977
SCN7A,1.93446057
SCN8A,6.93367001
SCN9A,3.75626441
SCN10A,3.97098282
SCNN1A,9.89066287
SCNN1B,6.8273443
SCNN1D,3.92220114
SCNN1G,6.83414615
SCO1,3.93700802
SCP2,7.5621006
SCT,1.70705006
SCT,1.70705006
SCTR,2.99212219
SRL,0
CCL1,2.83811816
CCL2,2.89203741
CCL3,4.73359506
CCL3,4.73359506
CCL3,4.73359506
CCL3L1,1.70705006
CCL3L3,1.70705006
CCL4,1.70705006
CCL4,1.70705006
CCL4,1.70705006
CCL5,2.90800636
CCL5,2.90800636
CCL7,1.98267346
CCL8,1.98267346
CCL11,2.89203741
CCL13,2.83811816
CCL14,1.98267346
CCL14,1.98267346
CCL15,1.98267346
CCL15,1.98267346
CCL16,1.70705006
CCL16,1.70705006
CCL17,0
CCL18,0
CCL18,0
CCL18,0
CCL19,2.89203741
CCL20,2.89203741
CCL21,2.83811816
CCL22,1.70705006
CCL23,2.83811816
CCL23,2.83811816
CCL24,0
CCL25,1.70705006
CXCL6,1.70705006
CXCL11,2.83811816
CXCL5,1.70705006
XCL1,2.83811816
CX3CL1,4.93290028
SDC1,7.89626087
SDC2,6.87450338
SDC4,8.95001521
SDCBP,20.78644965
CXCL12,3.99045731
SDF2,1.99988267
SDHA,5.84280986
SDHB,5.51963768
SDHC,4.83543881
SDHD,4.56233983
SEC13,12.59440019
SEC14L1,3.62867298
SECTM1,4.97887058
TRAPPC2,8.02822418
SEL1L,5.69474074
SELE,7.87538391
SELL,3.79864524
SELP,5.85591925
SELPLG,5.81405513
SEMA3F,1.99969722
SEMG1,4.90682021
SEMG2,2.94340155
SELENOP,3.90153725
SELENOW,1.24285218
MAP2K4,5.81009087
SET,7.50709735
SETMAR,3.65141351
SFPQ,6.89097528
SFRP1,8.87605411
SFRP2,3.96612267
SFRP4,5.92388547
SFRP5,2.99103963
SRSF1,5.16916632
SRSF2,6.83817653
SRSF3,2.61695585
SRSF4,2.19615612
SRSF5,4.3030418
SRSF6,0.98611738
SRSF7,4.68845564
SFSWAP,0
TRA2B,4.5526778
SFTPB,9.67709845
SFTPC,5.91386788
SFTPD,8.73246258
SGCA,7.90419507
SGCB,5.77208417
SGCD,6.69970933
SGCG,6.83950162
SGK1,6.59388272
SCG5,1.99950781
SCG5,1.99950781
SCG5,1.99950781
SGSH,2.86129217
SGTA,4.7083571
SH3BGR,0
SH3BGRL,3.95037388
ITSN1,7.91346877
SH3GL1,6.90078513
SH3GL2,8.85924733
SH3GL3,2.96304843
SHB,3.931508
SHBG,1.97755717
SHC1,3.91839641
FBXW4,2.54518328
SHH,6.94604039
SHMT1,2.97639148
SHMT1,2.97639148
SHMT2,9.28250371
SHOX,1.68482198
SHOX2,0
SI,5.94426026
SIAH1,5.56455241
SIAH2,6.75660218
ST6GAL1,3.83678207
ST3GAL1,4.88140048
ST3GAL2,3.83678207
ST3GAL4,4.86706144
ST3GAL3,3.83678207
ST8SIA1,1.99950007
PMEL,6.88995419
STIL,3.60780607
SIM1,0
SIM2,2.08001096
SIPA1,5.84309808
SIX1,3.73952999
SIX3,1.90038475
SKI,8.54631647
SKIL,2.99118186
SKIV2L,2.73794394
SKIV2L,2.73794394
SKIV2L,2.73794394
SKIV2L,2.73794394
SKIV2L,2.73794394
SKIV2L,2.73794394
SKP1,6.56565372
SKP2,4.71089385
SLA,1.98640418
SLAMF1,3.9692793
SLC1A1,4.82364372
SLC1A2,4.85785795
SLC1A3,5.84193846
SLC4A3,2.81500504
SLC1A4,11.88400027
SLC1A5,4.94163231
SLC1A6,4.92175895
SLC1A7,1.98266541
SLC2A1,16.78372671
SLC2A2,6.84302938
SLC2A3,7.432998
SLC2A4,17.64906737
SLC2A4,17.64906737
SLC2A5,5.72312568
SLC3A1,5.91809566
SLC3A2,8.89335468
SLC4A1,7.90695206
SLC4A2,5.63970745
SLC5A1,2.93433955
SLC5A2,2.99456272
SMTN,4.2428781
SLC5A3,2.76517713
SLC5A5,4.90270896
SLC6A1,5.80463727
SLC6A2,6.84255674
SLC6A3,9.80546842
SLC6A4,7.89299926
SLC6A6,1.98266541
SLC6A7,2.81500504
SLC6A8,1.98266541
SLC6A9,2.91484596
SLC6A11,4.84824267
SLC6A12,2.97650776
SLC6A13,2.98816792
SLC7A1,2.81500504
SLC7A2,3.87852357
SLC8A2,4.82403949
SLC7A4,0
SLC8A1,11.8139906
SLC8A3,12.83602262
SLC9A1,18.77070156
SLC9A2,1.98266541
SLC9A3,6.85480573
SLC9A5,1.98266541
SLC10A1,2.52829992
SLC10A2,3.77540489
SLC11A1,7.58518896
SLC12A1,4.88025536
SLC12A2,5.83357103
SLC12A3,5.86355569
SLC12A4,3.89743811
SLC13A1,1.98266541
SLC14A1,4.82045119
SLC15A1,3.84458273
SLC15A2,3.8927879
SLC16A1,7.92021891
SLC16A1,7.92021891
SLC16A2,2.76517713
SLC17A1,5.78884503
SLC34A1,11.87347836
SLC18A1,4.93361584
SLC18A2,6.87951364
SLC18A3,7.77899283
SLC19A1,3.27505451
SLC20A1,2.81500504
SLC20A2,3.91360277
SLC25A1,2.96166068
SLCO2A1,2.81500504
SLCO1A2,1.74820254
SLC22A1,3.64963493
SLC22A3,2.81500504
SLC22A2,4.92579076
SLC22A4,3.79261213
SLC22A5,3.84455981
SLIT1,1.9953845
SLIT3,1.99976157
SLN,2.9038261
SLPI,4.85769096
SNAI2,3.65148961
SMARCA1,4.14499356
SMARCA2,6.72372834
HLTF,4.71999236
SMARCA4,9.19024319
SMARCB1,8.48944465
SMARCB1,8.48944465
SMARCC1,8.20893303
SMARCC2,6.11223948
SMARCD1,3.89123652
SMARCD2,3.61664548
SMARCD3,4.44121329
SMARCE1,7.87858684
SMN1,11.50465655
SMN1,11.50465655
SMN2,11.50465655
SMN1,11.50465655
SMN2,11.50465655
SMN2,11.50465655
SMO,10.87624064
SMPD1,6.85585426
SMPD2,3.78549786
SMS,1.99992492
SUMO3,4.58942281
SUMO2,2.19615612
SIGLEC1,2.98458357
SNAI1,4.7348468
SNAP25,22.65039785
SNAPC1,3.17769934
SNAPC2,3.48554344
SNAPC3,2.81423612
SNCB,2.9121317
SNAPC4,2.43786208
SNCA,29.44260369
SNCG,6.8502447
FSCN1,17.60335401
SNRNP70,6.84166072
SNRPA,2.3590441
SNRPA1,7.87677438
SNRPB,17.41673867
SNRPB2,8.21189985
SNRPC,3.37917856
SNRPD1,13.79517389
SNRPD2,14.0253041
SNRPD3,15.79472089
SNRPE,15.02729011
SNRPF,12.43326196
SNRPG,13.37873456
SNRPN,8.32835171
SNTA1,8.85756385
SNTB1,6.9609503
SNX1,14.64166998
SNX2,11.75167005
SNTB2,7.9682249
SOAT1,3.9094737
SOD1,20.53297554
SOD2,3.72094433
SOD3,6.89891653
CAPN15,0
CAPN15,0
SON,0
SORD,5.97507518
SORL1,14.34791921
SOS1,5.87363958
SOS2,1.9839937
SOX1,1.55138074
SOX2,5.45231097
SOX3,2.35213202
SOX4,4.38715789
SOX5,0
SOX9,3.68405727
SOX10,3.7770626
SOX11,2.71635571
SOX15,2.71635571
SOX12,3.69378619
SP1,5.85258998
SP2,0
SP3,4.77176566
SP4,2.81650798
SP100,5.84776615
SPAG1,1.24285218
UAP1,2.97278462
SPAG4,6.8043249
SPAM1,1.98266541
SPARC,11.78790374
SPAST,18.24988648
SPG7,2.56065058
SPI1,2.50135649
SPIB,1.86907763
SPINK1,0
SPINK2,0
SPINT1,4.8836143
SPN,8.91799617
SPP2,3.94962724
SPOCK1,5.92138344
SPP1,6.90522184
SPR,2.99256063
SPRR1A,2.71866856
SPRR1B,2.71866856
SPRR2A,2.71866856
SPRR2B,2.71866856
SPRR2D,2.71866856
SPRR2E,2.71866856
SPRR2F,2.71866856
SPRR2G,1.98209897
SPRR3,5.6117618
SPTA1,4.78938355
SPTAN1,9.86893873
SPTB,6.82540796
SPTBN1,10.81925685
SPTBN2,5.98542566
SQLE,3.9058828
SRC,16.65787228
SRD5A1,6.95435757
SRD5A2,4.98173358
SRI,14.64133096
AKR1D1,0
SREBF1,9.73910388
SREBF2,9.97347262
SRF,3.65148961
SRM,0
SRMS,2.66004056
SRP9,2.85103213
SRP14,6.71648363
SRP19,3.51450875
SRP54,5.62763502
SRP68,6.5571472
SRP72,3.26566804
SRPK1,5.61056619
SRPK2,4.5580059
SRPRA,3.87092545
SRY,4.31091247
TRIM21,8.58780471
RO60,2.99285661
SSB,3.93534408
SSBP1,5.66824052
SSBP1,5.66824052
ITPRID2,2.94848403
SSR1,2.87518539
SSR2,2.87518539
SSR3,1.99205705
SSR4,2.99874593
SSRP1,2.52619557
SST,2.91319486
SSTR1,4.88384045
SSTR2,3.91537505
SSTR3,5.87976485
SSTR4,3.8942235
SSTR5,2.8843463
SSX1,0
SSX2,0
SSX5,0
SSX4,0
SS18,2.92090755
ST13,3.89905549
ST14,4.60005032
STAC,2.91050062
STAR,4.91929048
STAT1,9.68704603
STAT2,2.97278462
STAT3,7.63031333
STAT4,1.97950538
STAT5A,1.97950538
STAT5B,3.66240179
STAT6,4.85593411
STATH,0
STATH,0
STAU1,12.6748776
STC1,3.97134208
HSPA13,7.403961
SULT1E1,1.98715536
ELOVL4,1.68643539
STIM1,7.47725824
NEK4,5.50232127
STK3,3.80509669
STK4,5.65738297
AURKA,18.78093206
CDKL5,10.85321161
STK10,3.97706084
STK11,7.79432452
AURKC,8.27175259
SULT1A2,0
STRN,8.92027314
STX1A,20.66100398
STX3,21.77352928
STX4,26.56848745
STX5,9.67864546
STXBP1,14.68018948
STXBP2,11.67449984
STXBP3,8.59706986
STYX,3.66240179
SULT1A1,0
SULT1A3,0
SULT1C2,1.24285218
SULT2B1,5.40617796
SUOX,2.17451129
SULT2A1,0
SUPT4H1,2.27701745
SUPT5H,2.27701745
SUPT6H,3.46724904
SUPV3L1,5.24868716
ABCC8,3.63608214
SURF1,1.99672626
SURF1,1.99672626
SURF2,3.72807872
SURF2,3.72807872
SURF4,7.64153608
SURF4,7.64153608
MED22,1.96355818
MED22,1.96355818
SURF6,3.16957776
SURF6,3.16957776
SUV39H1,7.1043854
SVIL,11.76083956
VAMP1,9.76836686
VAMP2,27.2328624
VAMP7,24.43939605
XCL2,1.70705006
SYCP1,4.01674516
SYK,7.81080291
SYN1,12.79905079
SYN2,2.97608846
SYP,8.86122478
SYPL1,4.93232751
SYT1,19.33598582
SYT4,12.87508079
SYT5,8.93830421
TBXT,2.85354643
TAC1,4.94460606
TACR2,4.82216385
TAC3,1.70705006
TACC1,4.90531355
ADAM17,11.85408435
TACR1,8.73676243
TACR3,6.8801725
TADA2A,3.49267436
TADA2A,3.49267436
TAF1,6.19653368
TAF2,2.20955694
TAF4,6.60710263
TAF4,6.60710263
TAF4B,3.64579682
TAGLN,0
TAF5,6.23958516
TAF6,7.24636131
TAF7,6.37964811
TAF9,7.73810065
TAF9,7.73810065
TAF10,7.20184981
TAF11,2.73874723
TAF12,5.45396769
TAF13,3.27152349
MAP3K7,5.89343859
TAL1,5.43616645
TAL2,0
TALDO1,5.68122417
TAP1,8.50459462
TAP1,8.50459462
TAP1,8.50459462
TAP1,8.50459462
TAP1,8.50459462
TAP1,8.50459462
TAP1,8.50459462
TAP1,8.50459462
TAP2,8.50263159
TAP2,8.50263159
TAP2,8.50263159
TAP2,8.50263159
TAP2,8.50263159
TAP2,8.50263159
TAP2,8.50263159
TAP2,8.50263159
TAPBP,7.97901973
TAPBP,7.97901973
TAPBP,7.97901973
TAPBP,7.97901973
TAPBP,7.97901973
TARBP1,0
TARBP2,6.74439479
TARS1,3.83882354
TAT,1.73010826
TBX1,0
CNTN2,8.86103132
TAZ,6.64848142
TBCA,3.77753499
TBCC,4.80941798
TBCD,5.95688076
TBCE,1.97201879
TBCE,1.97201879
SERPINA7,2.78917913
TBL1X,4.7592398
TBP,12.35080846
TBX2,1.90038475
TBX5,4.8729808
TBX6,0
TBX15,0
TBXA2R,3.94877662
TBXAS1,1.99205705
TCEA1,3.27152349
TCEA2,0
TCEA3,0
TCEA3,0
ELOC,2.70548684
ELOB,5.679334
ELOA,1.99985577
TCF4,4.43114403
TBX3,0
HNF1A,2.95412667
HNF1B,2.77765356
HNF1B,2.77765356
TCF3,6.34362803
TCF7,4.4317715
TCF7L2,6.56033859
ZEB1,3.78492397
GCFC2,4.5345664
TCF12,7.10827371
TCF15,0
ZNF354A,2.85985571
TCF19,0
TCF19,0
TCF19,0
TCF19,0
TCF19,0
TCF19,0
TCF19,0
TCF20,2.08001096
TCF20,2.08001096
TCF20,2.08001096
TCF20,2.08001096
TCF20,2.08001096
TCF20,2.08001096
TCF20,2.08001096
TCF20,2.08001096
TCF21,0
VPS72,3.63020297
MLX,4.63845825
TCN1,3.88097337
TCN2,3.9544881
TCOF1,3.53456684
TCP1,11.80246331
TCP10L3,4.58752639
TCP11,3.88320689
,0
,0
,0
TECTB,2.98458357
,0
TCTA,1.9977004
DYNLT3,4.66291603
TCTE3,3.9284849
TCTE3,3.9284849
PPP1R11,2.79569697
PPP1R11,2.79569697
PPP1R11,2.79569697
PPP1R11,2.79569697
PPP1R11,2.79569697
PPP1R11,2.79569697
PPP1R11,2.79569697
PPP1R11,2.79569697
DYNLT1,8.70990533
TDG,3.59322517
TDGF1,7.85275627
TDGF1P3,2.93111277
TDO2,0
TDO2,0
PRDX2,2.80599269
TEAD1,3.57411221
TEAD4,2.77765356
TEAD3,2.77765356
TEC,3.90652738
TECTA,4.96644452
TEF,0
TMBIM6,7.79005924
TEK,15.82145101
TEP1,5.70143294
,5.44127776
TERF1,8.60974237
TERF2,6.63550232
TERT,14.05338892
TESK1,1.77274106
TF,22.52451514
TFAM,5.54632495
TFAP2A,5.34421821
TFAP2B,1.61745951
TFAP2C,3.57747775
TFAP4,2.84187135
TFCP2,3.90991682
NR2F1,2.81650798
NR2F2,2.81650798
TFDP1,4.48163455
TFDP2,3.35815498
TFE3,2.81650798
TFF1,1.70705006
TFF2,0
TFF3,2.90800636
TFPI,7.94185348
TFR2,4.75763682
TFRC,20.5674181
TG,1.70705006
TGFA,9.76349255
TGFB1,13.82529558
TGFB1I1,5.89350013
TGFB2,5.93506461
TGFB3,9.87183001
LEFTY2,3.78452337
TGFBI,6.81470742
TGFBR1,9.87644825
TGM4,3.96277083
TGM4,3.96277083
TGFBR2,9.73612603
TGFBR3,7.91602311
TGIF1,0
TGM1,4.86321365
TGM1,4.86321365
TGM2,6.90790648
TGM3,2.97875457
TH,12.62564792
THBD,5.8452083
THBS1,13.70144244
THBS2,2.97531153
THBS3,1.99733796
THBS4,6.76725197
TCHH,2.96139749
THOP1,1.9485264
THPO,1.70705006
THRA,3.6542811
THRB,4.05055054
THRSP,1.97950538
THY1,17.7657837
KLF10,0
TIA1,4.69310864
TIAL1,4.68081227
TIAM1,12.90845901
TIE1,2.99486835
TIMP1,5.91157942
TIMP2,8.86890573
TIMP3,5.80300547
TIMP4,1.99981645
NKX2-1,2.77765356
TJP1,11.79722929
TJP1,11.79722929
TK1,0
TK2,2.59674827
TKT,7.68343543
ICAM5,1.74820254
TLE1,4.64471915
TLE2,5.79280035
TLE3,3.57411221
TLE4,3.57411221
TLL1,0
TLL2,0
TLN1,7.96584047
SEC62,6.55091363
TLR1,6.90845947
TLR2,11.71158121
TLR3,10.67030655
TLR4,11.66858576
TLR5,1.98266541
NR2E1,0
TSPAN7,0
TSPAN8,2.99271336
TM4SF4,0
TSPAN6,1.99996281
TSPAN4,3.96714915
GPR137B,2.99042283
TM7SF2,6.64406885
TRAPPC10,3.81430609
TMF1,4.22059661
TMOD1,8.44855691
TMPO,2.73323257
TMPRSS2,2.93433955
TMSB4X,6.68796961
CLDN5,6.89600196
CLEC3B,6.91893433
TNF,8.79034508
TNF,8.79034508
TNF,8.79034508
TNF,8.79034508
TNF,8.79034508
TNF,8.79034508
TNF,8.79034508
TNF,8.79034508
TNNC2,1.96049566
TNFAIP1,3.90272245
TNFAIP2,1.99968977
TNFAIP3,5.4748994
TNFAIP6,3.83445488
TNFRSF1A,8.94379502
TNFRSF1B,7.96791042
TNNC1,2.41684647
TNNI1,1.96049566
TNNI2,2.9430177
TNNI2,2.9430177
TNNI3,4.04511388
TNNT1,1.96049566
TNNT2,4.55933052
TNNT3,1.96049566
TNNT3,1.96049566
TNP1,3.61195038
TNP2,0
TNR,4.91603423
TNS1,3.93301517
,1.98416599
TNXB,6.67940431
TNXB,6.67940431
TNXB,6.67940431
TNXB,6.67940431
TNXB,6.67940431
TNXB,6.67940431
TNXB,6.67940431
TNXB,6.67940431
TOP1,9.29495531
TOP2A,9.65079873
TOP2B,5.74504989
TOP3A,3.45483737
TOP3A,3.45483737
TP53,13.71759198
TP53BP1,9.32565984
TP53BP2,6.47533964
TP73,6.17252241
TPBG,2.98181455
TPBG,2.98181455
TPD52,2.44889801
TPD52L1,1.24285218
TPH1,1.9844364
TPI1,3.96221849
TPM1,9.39142759
TPM2,3.70717809
TPM3,6.5309716
TPM4,7.86742497
TPMT,0
TPO,3.90268612
TPO,3.90268612
TPP2,3.59993964
TPR,11.80335861
TPSAB1,2.68906151
TPT1,6.8461024
TPTE,0
CRISP2,0
NR2C1,0.98611738
NR2C2,0
HSP90B1,16.6969542
TRAF1,1.24285218
TRAF2,10.94009035
TRAF3,4.87571559
TRAF5,3.97660949
TRAF6,10.68311015
TRH,3.96655654
TRHR,1.74820254
CCT3,8.8699647
TRIO,0
TRIP6,5.94546953
TRO,0
TRPC1,2.9272868
TRPC3,1.74820254
TRPC4,7.8361028
TRPC5,7.93206782
TRPC6,4.9178058
TRPM2,9.58426096
TRPS1,3.76906824
TSN,2.61026656
TSC1,13.69530757
TSC2,7.29149155
TSG101,14.04370044
TSHB,2.90800636
TSHR,5.74331988
TSNAX,4.21036089
TSPY1,1.86907763
TSPYL1,1.72112764
PHLDA2,1.9940426
PHLDA2,1.9940426
TST,2.86314473
GFUS,1.99992492
GFUS,1.99992492
TTC1,1.96369121
DNAJC7,5.89262438
TTC3,2.85985571
TTF1,4.72400065
TTK,3.92373625
TTN,8.38270755
TTPA,1.87405101
TUB,5.84988637
TTR,4.91486873
TUBA4A,6.73764225
TUBA3C,3.77560902
TUBB2A,4.87799537
TUBG1,16.0111505
TUFM,4.95742025
TUFT1,2.80783067
TULP1,9.86407561
TULP2,2.98189865
TULP3,7.90850245
HIRA,6.7580036
TWIST1,1.61745951
TNFSF4,3.90268612
TNFRSF4,2.80622297
TXK,2.89126551
TXN,2.97639148
TXNRD1,5.72032783
TYK2,4.7842064
TYMS,6.35302855
TYR,9.27229413
TYRO3,6.88493779
TYROBP,3.89655228
TYRP1,4.68215622
U2AF1,4.4128805
,1.07497902
UBA52,17.56747726
UBB,15.76041929
UBC,13.80453141
UBA1,10.69225232
UBA7,2.7113023
UBE2A,5.60938585
UBE2B,8.4341094
UBE2D1,4.79783031
UBE2D2,4.96813532
UBE2D3,5.94979891
UBE2E1,3.82519909
UBE2G1,1.99992492
UBE2G2,1.77919729
UBE2H,0
UBE2I,11.67600879
UBE2L3,4.64991676
UBE2N,9.63230401
UBE2V1,8.57924064
UBE2V2,4.87041502
UBE3A,2.89585221
SUMO1,16.88620672
UBP1,2.81650798
UBTF,2.79270678
UCHL1,8.8086096
UCHL3,2.61026656
UPK1B,3.90083405
UCN,5.86928269
UCP1,1.6697435
UCP2,1.6697435
UCP3,1.6697435
UFD1,5.55412242
SLC35A2,5.39827646
SCGB1A1,4.90966846
UGCG,2.95228525
UGDH,3.90344601
UGP2,3.8161249
UGT2B4,3.93542472
UGT2B7,4.90397435
UGT2B10,3.93542472
UGT2B10,3.93542472
UGT2B15,3.93542472
UGT2B15,3.93542472
UGT2B17,4.90397435
UGT8,2.98347628
UMOD,8.9127305
UCK2,0
UMPS,2.61026656
COL14A1,6.71219012
UNG,2.46525004
USP4,4.65951814
NR1H2,3.59369752
UPP1,2.81650798
UPK2,2.95088819
UPK3A,3.98718916
UQCRB,1.92199349
UQCRC1,5.53092005
UQCRC2,5.60652505
UQCRFS1,4.5633437
UQCRH,3.12073709
UROD,1.97950538
UROS,1.73010826
USF1,5.38538611
USF2,2.0511703
USP1,1.61745951
USH2A,11.88655143
CLRN1,3.9321859
UTRN,16.84762436
KDM6A,3.93085188
UTY,3.35283215
UVRAG,12.24399977
VARS1,0
VARS1,0
VARS1,0
VARS1,0
VARS1,0
VARS1,0
VARS1,0
VASP,7.95653744
VAV1,2.98699065
VAV2,1.96798985
VBP1,5.74810403
VCAM1,15.76444655
VCL,17.84158698
VCP,21.32492715
VDAC1,9.84713911
VDAC2,7.76014745
VDAC3,4.88473007
VDR,4.75766587
VEGFA,7.87963926
VEGFB,3.92621555
VEGFC,3.92621555
VGF,5.34579846
VHL,6.57144708
VIL1,9.72101458
EZR,40.34928242
VIM,13.84310267
VIP,3.91795951
VIPR1,2.9272868
VIPR2,1.74820254
VLDLR,6.92477813
BEST1,5.85408118
VPREB1,0
TRPV1,9.69849886
VRK1,6.54137119
VRK2,6.77517612
VSNL1,1.99733796
VTN,10.76741285
VWF,7.79086888
WARS1,4.88334874
WAS,7.91162245
ZAN,1.98266541
WIPF1,5.81269118
EIF4H,4.73453638
CLIP2,2.25901546
LAT2,4.98766178
CORO2A,0
WEE1,3.52305082
WFS1,5.58583459
NSD2,3.72044129
NELFA,3.26978682
WNT1,8.89176778
WNT2,5.8788236
WNT3,7.93110574
WNT3,7.93110574
WNT3,7.93110574
WNT5A,9.79404321
WNT6,7.91776861
WNT7A,8.91992849
WNT7B,6.91609
WNT8A,2.68906151
WNT8B,1.70705006
WNT10B,1.70705006
WNT11,2.90800636
WNT2B,2.91628614
WNT9A,1.70705006
WNT9B,1.70705006
WNT9B,1.70705006
GET1,2.9648968
WRN,12.05431678
WT1,5.36625708
XBP1,5.69552148
XDH,3.82797749
XG,0
XK,1.98266541
XPA,5.71993073
XPC,8.00385184
XPNPEP1,2.80599269
XPNPEP2,4.92516031
XPO1,14.52650248
XRCC1,4.87411015
XRCC2,5.56350669
XRCC3,9.17653546
XRCC4,6.42738958
XRCC5,14.66144112
YES1,7.92940676
YY1,7.13852432
YWHAB,9.71130777
YWHAE,10.82431913
YWHAE,10.82431913
YWHAG,5.96509721
YWHAH,5.85683089
YWHAZ,10.77412786
ZAP70,6.84360167
SF1,4.25192495
ZFP36,9.54497955
ZFP37,0
ZBTB14,4.66486304
ZFPL1,2.87114414
ZFX,1.10711428
ZFY,1.10711428
ZIC1,1.86907763
ZIC2,2.77119207
ZIC3,2.75424746
ZNF2,0
ZNF3,0
ZNF711,0
ZNF7,0
ZNF8,0
CNBP,2.65213566
ZNF10,0
ZNF12,2.77535172
ZNF14,0
ZNF708,0
ZNF16,1.72112764
ZNF17,0
ZNF18,0
ZNF19,0
ZNF20,0
ZNF182,0
ZNF22,1.61745951
ZNF23,0
ZNF24,0
ZNF26,0
ZNF28,0
ZSCAN20,0
ZNF32,0
ZNF33A,0
ZNF33B,0
ZNF35,2.93423869
ZNF35,2.93423869
ZKSCAN1,0
ZNF37A,0
ZSCAN21,0
ZNF41,0
MZF1,0
ZNF43,0
ZNF43,0
ZNF45,1.61745951
ZBTB25,1.95715773
,0
ZNF66,0
ZNF66,0
ZNF69,0
ZNF70,0
ZNF74,1.96591889
ZNF75D,0
ZNF75A,0
ZNF76,0
ZNF79,0
ZNF80,0
ZNF84,0
ZNF221,0
ZNF85,0
ZNF85,0
ZNF90,0
ZNF91,0
ZNF99,0
ZNF222,0
ZNF121,0
ZNF124,0
MKRN3,0
ZNF131,2.76325478
ZNF132,0
ZNF133,0
ZNF134,0
ZNF135,0
ZNF136,0
ZNF138,0
ZNF140,0
ZNF141,0
ZNF142,0
ZNF143,1.61745951
PCGF2,5.83612121
PCGF2,5.83612121
ZBTB16,8.37766293
ZNF146,2.85985571
TRIM25,2.5965203
ZNF148,2.52220634
ZBTB17,2.82255885
ZNF154,0
ZNF155,0
ZNF157,0
VEZF1,0
ZNF165,0
TRIM26,1.94162869
TRIM26,1.94162869
TRIM26,1.94162869
TRIM26,1.94162869
TRIM26,1.94162869
TRIM26,1.94162869
TRIM26,1.94162869
TRIM26,1.94162869
ZNF174,4.86084638
ZNF175,2.95273068
ZNF177,1.99962941
RNF112,11.84509784
ZNF180,0
RNF113A,0
ZNF184,0
ZNF185,2.9734938
ZSCAN26,2.81650798
ZNF189,0
ZKSCAN8,0
ZSCAN9,0
ZNF195,0
ZMYM2,3.63966265
ZNF205,1.40123275
ZNF207,8.22302351
ZNF208,0
ZNF213,0
ZNF214,0
ZNF215,0
ZFAND5,0
ZNF217,3.16001887
ZNF223,0
ZNF224,2.929677
ZNF225,0
ZNF226,0
ZNF227,0
ZNF112,0
ZNF229,0
ZNF230,0
ZNF232,2.44757768
ZNF236,0
SLC30A1,6.78156678
SLC30A2,6.87886737
SLC30A3,11.74267282
SLC30A4,6.88337462
ZP2,5.95596846
ZP2,5.95596846
ZP3,5.87014077
MAP3K12,4.86493851
ZXDA,0
ZYX,5.94855101
ZYX,5.94855101
LUZP1,2.99480992
PRDM2,1.50289227
DNALI1,5.80586046
PTP4A1,5.74393996
LRP8,10.92828243
LAPTM5,3.94096298
BSND,4.81940189
CSDE1,3.72919108
EVI5,5.347802
DAP3,3.70603279
NPHS2,8.94165536
BTG2,3.8161249
PXDN,5.6615886
ALMS1,5.65095175
MOGS,4.94206202
RNF103,3.5721969
TUBA1A,10.69353041
PAX8,1.61745951
IL1R2,3.97376177
MALL,5.89079197
CXCR4,12.75299295
FZD5,12.91342665
SCG2,3.78487604
BRPF1,5.70087748
IFRD2,0
