Gene	HIPred
TIAM2	0.628225148
TMEM242	0.221006751
ZDHHC14	0.764511526
MTRF1L	0.300877631
RGS17	0.504047215
OPRM1	0.45271197
SERAC1	0.492040008
ARID1B	0.645917118
CLDN20	0.18980889
CNKSR3	0.27013588
GTF2H5	0.517254055
SYNJ2	0.667611182
TMEM181	0.43630448
TULP4	0.767620981
MRPL18	0.174265563
IGF2R	0.747131348
SOD2	0.713102221
SLC22A2	0.169453561
RSPH3	0.280968875
SLC22A3	0.407747775
FNDC1	0.27013588
LPA	0.334621459
PNLDC1	0.354187191
TAGAP	0.30187729
DYNLT1	0.610966623
SLC22A1	0.170125708
ACAT2	0.271633893
SYTL3	0.167412758
PLG	0.5579862
TCP1	0.831385493
EZR	0.782960892
WTAP	0.794491291
MAS1	0.310480386
PARK2	0.727458179
PDE10A	0.80871886
T	0.711530507
PACRG	0.186852723
GPR31	0.146139458
CCR6	0.483147562
TCP10L2	0.380376667
MPC1	0.461767763
FGFR1OP	0.782960892
QKI	0.824708164
C6orf118	0.146139458
SFT2D1	0.28210029
MAP3K4	0.703963399
AGPAT4	0.78311038
RNASET2	0.132359073
RPS6KA2	0.705665529
PRR18	0.285495073
ERMARD	0.18047899
THBS2	0.603037536
DLL1	0.852899194
TBP	0.782960892
KIF25	0.219043836
WDR27	0.123297259
TCTE3	0.123297259
FRMD1	0.169639766
PDCD2	0.196595117
FAM120B	0.242509574
PHF10	0.682588041
SMOC2	0.604412496
UNC93A	0.18980889
PSMB1	0.782960892
TCP10	0.430698156
MLLT4	0.792615056
TTLL2	0.123297259
C6orf120	0.306200892
CYP2W1	0.170125708
ADAP1	0.774626613
GPR146	0.255673796
COX19	0.340043992
GET4	0.640165567
FAM20C	0.403551221
MAFK	0.769165754
TMEM184A	0.218534321
HEATR2	0.228539303
PRKAR1B	0.763366878
SUN1	0.410917312
GPER1	0.527827442
MICALL2	0.146139458
ZFAND2A	0.144167379
INTS1	0.64767915
PSMG3	0.716405332
C7orf50	0.169639766
PDGFA	0.786043048
CARD11	0.792072892
IQCE	0.123297259
FOXK1	0.609222114
GNA12	0.824708164
AMZ1	0.146139458
BRAT1	0.146139458
MAD1L1	0.497687757
EIF3B	0.785091579
SDK1	0.553528666
CHST12	0.379258305
LFNG	0.774626613
FTSJ2	0.204349279
NUDT1	0.176564395
ELFN1	0.309602141
TTYH3	0.595059097
SNX8	0.543343067
SLC29A4	0.390099078
MMD2	0.341777653
AIMP2	0.625676453
CCZ1	0.454684258
USP42	0.36034295
WIPI2	0.638582647
RNF216	0.693781972
FBXL18	0.319022149
ACTB	0.77079457
EIF2AK1	0.594703972
FSCN1	0.824708164
RBAK	0.376066327
PAPOLB	0.28132996
RBAK-RBAKDN	0.209607884
PMS2	0.497687757
OCM	0.111908376
RADIL	0.341777653
TNRC18	0.550060093
COL28A1	0.167412758
ZNF12	0.426739305
FAM220A	0.123297259
ICA1	0.487344384
CYTH3	0.684573174
FLJ20306	0.237914741
GRID2IP	0.317846656
C1GALT1	0.451622128
GLCCI1	0.494361579
ZNF853	0.146139458
C7orf26	0.595059097
RPA3	0.578302205
RAC1	0.824708164
MIOS	0.426189721
ZDHHC4	0.14374274
DAGLB	0.288511723
KDELR2	0.368648678
ETV1	0.794491291
THSD7A	0.600256324
AGMO	0.22862041
ARL4A	0.502599657
TSPAN13	0.699412525
NDUFA4	0.266798615
MEOX2	0.737350285
NXPH1	0.435708821
TMEM106B	0.519672751
PHF14	0.554481149
ISPD	0.198285043
AGR2	0.638463438
ANKMY2	0.365383148
SCIN	0.449230373
BZW2	0.661956608
SOSTDC1	0.510382354
DGKB	0.601180971
TOMM7	0.435097307
IL6	0.401833534
SNX13	0.575333595
CDCA7L	0.659418225
STEAP1B	0.111908376
ABCB5	0.241154462
SP4	0.517733872
AGR3	0.273796469
TMEM196	0.288606137
FERD3L	0.505793989
TWIST1	0.713196337
TWISTNB	0.576871514
HDAC9	0.602500796
FAM126A	0.595059097
AHR	0.707050443
ITGB8	0.774626613
MACC1	0.250911236
RAPGEF5	0.819463432
NFE2L3	0.152543604
GPNMB	0.179693475
NPY	0.55860883
MPP6	0.69566071
STK31	0.375137746
CYCS	0.38605544
HNRNPA2B1	0.792929709
TRA2A	0.703963399
C7orf31	0.123297259
CCDC126	0.397666126
CBX3	0.712133169
FAM221A	0.215832233
NPVF	0.123297259
MALSU1	0.14374274
OSBPL3	0.492040008
NUPL2	0.243650213
KLHL7	0.638582647
IGF2BP3	0.703416526
DFNA5	0.111908376
SNX10	0.349588096
RP1-170O19.20	0.22248438
HOXA5	0.651077151
HOXA4	0.353563726
HOXA2	0.524686277
HOXA3	0.784558535
HOXA1	0.428644806
HOXA9	0.371950239
HOXA6	0.469180793
SKAP2	0.774626613
JAZF1	0.687749088
TAX1BP1	0.590019643
HIBADH	0.565265536
EVX1	0.603144884
HOXA10	0.776492894
HOXA7	0.582606733
HOXA11	0.836621523
CREB5	0.746013939
GHRHR	0.474303842
CRHR2	0.457319319
WIPF3	0.144167379
CPVL	0.196595117
ZNRF2	0.320271581
CCDC129	0.123297259
CHN2	0.693781972
PRR15	0.215463996
GARS	0.649968982
SCRN1	0.286051631
FAM188B	0.14374274
FKBP14	0.389227211
NEUROD6	0.80871886
PLEKHA8	0.427100927
INMT	0.146139458
ADCYAP1R1	0.650067151
NOD1	0.563732088
AQP1	0.139342904
GGCT	0.394304127
MTURN	0.504181504
PDE1C	0.553302944
KIAA0895	0.431525201
DPY19L1	0.443258375
BBS9	0.743839204
NT5C3A	0.394194305
RP9	0.526200235
FKBP9	0.563471615
HERPUD2	0.644251704
PPP1R17	0.42782712
BMPER	0.736946821
ANLN	0.492040008
EEPD1	0.474832743
KBTBD2	0.72829324
AVL9	0.475266188
Sep-07	0.738012671
NPSR1	0.187376842
LSM5	0.718702614
TBX20	0.836621523
RALA	0.782960892
SUGCT	0.195843071
GPR141	0.170125708
MPLKIP	0.297080189
POU6F2	0.492040008
SFRP4	0.556964755
NME8	0.123297259
CDK13	0.681530118
YAE1D1	0.145488262
INHBA	0.799537539
PSMA2	0.703993857
AOAH	0.187376842
FAM183B	0.111908376
VPS41	0.488307536
EPDR1	0.277824163
ELMO1	0.75617367
C7orf25	0.276369214
AMPH	0.705665529
STARD3NL	0.349588096
GLI3	0.70702368
STK17A	0.477924973
YKT6	0.765388608
AEBP1	0.481797874
URGCP-MRPS24	0.237914741
POLD2	0.426189721
PGAM2	0.664631188
POLM	0.48246637
HECW1	0.792072892
BLVRA	0.735656083
DBNL	0.414402038
NUDCD3	0.581344306
URGCP	0.443258375
GCK	0.748405397
SPDYE1	0.430698156
UBE2D4	0.760770619
MRPL32	0.123297259
MRPS24	0.196595117
MYL7	0.389227211
COA1	0.123297259
CAMK2B	0.736296356
OGDH	0.662739813
ZMIZ2	0.782960892
TMED4	0.527827442
H2AFV	0.734443069
NPC1L1	0.421328872
ADCY1	0.819463432
IGFBP3	0.79961127
IGFBP1	0.25763756
PPIA	0.555769742
TNS3	0.662739813
MYO1G	0.563471615
TBRG4	0.416657716
CCM2	0.579714477
DDX56	0.647121608
PKD1L1	0.233205885
C7orf65	0.123297259
RAMP3	0.411997706
NACAD	0.146139458
PURB	0.424688518
ZPBP	0.327572614
SUN3	0.146139458
HUS1	0.575787306
VSTM2A	0.438805044
UPP1	0.349588096
COBL	0.272623926
DDC	0.391016632
SEC61G	0.799537539
IKZF1	0.824708164
LANCL2	0.569524527
C7orf69	0.123297259
GRB10	0.758850098
EGFR	0.800218821
POM121L12	0.146139458
AC004899.1	0.180262446
ABCA13	0.123297259
FIGNL1	0.250911236
C7orf57	0.152543604
VWC2	0.634462833
ZNF107	0.111908376
VOPP1	0.344946861
PSPH	0.738514006
Sep-14	0.170547009
ZNF479	0.25535503
GBAS	0.616565049
ZNF727	0.111908376
ZNF736	0.148215801
ZNF679	0.111908376
CHCHD2	0.25512743
MRPS17	0.171636716
CCT6A	0.77079457
PHKG1	0.472577304
ZNF713	0.111908376
SUMF2	0.111908376
ZNF680	0.111908376
ZNF716	0.111908376
GUSB	0.530755162
ERV3-1	0.146139458
RABGEF1	0.620291591
CRCP	0.461878926
WBSCR17	0.72507143
TYW1	0.332020491
ZNF273	0.111908376
ZNF138	0.111908376
AUTS2	0.524506748
KCTD7	0.322283506
ASL	0.111908376
VKORC1L1	0.72905165
SBDS	0.329177499
TYW1B	0.111908376
ZNF92	0.148215801
CALN1	0.459318936
TPST1	0.321161717
ZNF117	0.111908376
TMEM248	0.629610837
DNAJC30	0.153042644
WBSCR28	0.146139458
WBSCR27	0.145488262
TRIM74	0.317764372
BCL7B	0.591455102
STX1A	0.852899194
ELN	0.366373122
WBSCR22	0.43235898
CLDN4	0.637560129
FKBP6	0.735293925
TBL2	0.237181425
ABHD11	0.169639766
CLDN3	0.481456161
VPS37D	0.703737974
BAZ1B	0.858686686
TRIM50	0.111908376
NSUN5	0.213315144
MLXIPL	0.703249514
WBSCR16	0.243855506
LIMK1	0.824708164
RFC2	0.616565049
NCF1	0.800815582
HIP1	0.75617367
LAT2	0.511493564
EIF4H	0.782960892
CCL26	0.123297259
GTF2IRD1	0.758850098
GTF2I	0.739938915
CCL24	0.123297259
RHBDD2	0.28348875
CLIP2	0.72829324
POR	0.492040008
SRCRB4D	0.299778998
STYXL1	0.145488262
CD36	0.436840415
TMEM60	0.458993942
CCDC146	0.196595117
PTPN12	0.824708164
HSPB1	0.7284199
YWHAG	0.782960892
MAGI2	0.655250847
SRRM3	0.678105235
FGL2	0.444217145
RSBN1L	0.488307536
UPK3B	0.123297259
ZP3	0.111908376
MDH2	0.798489273
GNAI1	0.786468923
GSAP	0.186852723
POMZP3	0.380376667
DTX2	0.725386977
PHTF2	0.476227701
DBF4	0.745610356
ABCB4	0.431200802
ABCB1	0.500293076
SEMA3A	0.704146624
GRM3	0.800036311
TMEM243	0.349588096
DMTF1	0.703963399
SLC25A40	0.28195098
HGF	0.693781972
CROT	0.219123349
SEMA3C	0.604653239
CACNA2D1	0.752856195
PCLO	0.513682663
GNAT3	0.408129901
SEMA3D	0.544160545
KIAA1324L	0.465840608
RUNDC3B	0.414402038
SEMA3E	0.638311505
ADAM22	0.792615056
CLDN12	0.458951801
KRIT1	0.792615056
STEAP4	0.167412758
ERVW-1	0.247034907
C7orf62	0.123297259
GTPBP10	0.524937272
MTERF	0.14374274
FZD1	0.782960892
STEAP2	0.392636538
ZNF804B	0.152543604
CYP51A1	0.442276269
STEAP1	0.36416471
PEX1	0.54177779
C7orf63	0.461525708
SRI	0.622075975
GATAD1	0.379979432
AKAP9	0.551172018
ANKIB1	0.72829324
CDK14	0.792072892
SAMD9L	0.132359073
PON2	0.247530133
CDK6	0.801950037
PPP1R9A	0.648455858
SAMD9	0.111908376
HEPACAM2	0.22862041
BET1	0.513214588
TFPI2	0.246318534
SGCE	0.758486152
CALCR	0.45196569
CASD1	0.703963399
GNG11	0.303975791
CCDC132	0.61401242
RBM48	0.169639766
PON3	0.183795229
COL1A2	0.8223508
PEG10	0.506795704
PON1	0.2410703
GNGT1	0.621434689
FAM133B	0.338612705
NPTX2	0.662374556
DLX6	0.80798018
LMTK2	0.539818585
SHFM1	0.757422507
ASB4	0.751268446
DYNC1I1	0.747131348
DLX5	0.850637853
SLC25A13	0.557294071
TECPR1	0.492040008
BRI3	0.247530133
BAIAP2L1	0.789748371
TAC1	0.710991085
OCM2	0.139342904
ASNS	0.641481698
TMEM130	0.179693475
BHLHA15	0.208481908
PDK4	0.442774057
ACN9	0.239817828
ATP5J2	0.567908347
ATP5J2-PTCD1	0.146139458
ARPC1B	0.735656083
FAM200A	0.148215801
CYP3A4	0.208788425
ARPC1A	0.824708164
CYP3A7	0.111908376
ZNF789	0.146139458
BUD31	0.769046724
ZNF655	0.154492751
PTCD1	0.146139458
CPSF4	0.69566071
PDAP1	0.592521667
ZNF394	0.322283506
ZSCAN25	0.303854674
TRRAP	0.858686686
SMURF1	0.792072892
ZKSCAN5	0.3721928
CYP3A5	0.111908376
TRIM4	0.123297259
ZKSCAN1	0.49579075
CYP3A43	0.111908376
ZNF3	0.285472363
MCM7	0.779090524
GAL3ST4	0.170125708
STAG3	0.68339467
LAMTOR4	0.231108725
CNPY4	0.196595117
MBLAC1	0.314002961
ZSCAN21	0.194972709
AZGP1	0.123297259
COPS6	0.831385493
GATS	0.139342904
GPC2	0.62504822
TAF6	0.715312243
C7orf43	0.49745065
GJC3	0.123297259
OR2AE1	0.146139458
AP4M1	0.606307864
TSC22D4	0.594074547
PCOLCE	0.579714477
PPP1R35	0.180262446
GIGYF1	0.551548779
MEPCE	0.700975537
SPDYE3	0.347640276
TFR2	0.432370752
NYAP1	0.536900878
GNB2	0.685321391
MOSPD3	0.170125708
PILRB	0.111908376
PVRIG	0.123297259
FBXO24	0.384959877
ACTL6B	0.836875796
AGFG2	0.504376411
ZCWPW1	0.146139458
PILRA	0.327103734
C7orf61	0.123297259
LRCH4	0.306420118
ZAN	0.179693475
SERPINE1	0.774626613
CLDN15	0.474331677
ZNHIT1	0.687999964
AP1S1	0.644865394
NAT16	0.322929591
UFSP1	0.200602785
EPO	0.591363311
TRIM56	0.654942453
MOGAT3	0.152543604
TRIP6	0.700975537
SRRT	0.563471615
EPHB4	0.693781972
VGF	0.622059047
PLOD3	0.414402038
SLC12A9	0.462784708
POP7	0.613597572
ACHE	0.806311309
FIS1	0.664174736
ORAI2	0.661526442
COL26A1	0.287533879
RABL5	0.324233919
PRKRIP1	0.215832233
MYL10	0.30538255
RASA4B	0.186891869
ALKBH4	0.338473141
POLR2J2	0.111908376
POLR2J	0.387355447
LRRC17	0.28195098
CUX1	0.792072892
SH2B2	0.273321748
RASA4	0.217686594
FBXL13	0.111908376
LRWD1	0.28195098
ATXN7L1	0.306200892
CDHR3	0.123297259
PUS7	0.705665529
PIK3CG	0.75617367
CCDC71L	0.237914741
RINT1	0.636561334
NAPEPLD	0.378442705
SLC26A5	0.523128211
NAMPT	0.506795704
SRPK2	0.700975537
PSMC2	0.831385493
PMPCB	0.545346558
SYPL1	0.338247448
RELN	0.781591654
EFCAB10	0.123297259
LHFPL3	0.426738113
DNAJC2	0.465020806
ARMC10	0.163881958
ORC5	0.724574327
KMT2E	0.612815022
C7orf66	0.123297259
LRRN3	0.595059097
SLC26A4	0.352908343
LAMB4	0.14374274
THAP5	0.146139458
DLD	0.539746046
SLC26A3	0.197066396
HBP1	0.843373597
PRKAR2B	0.786468923
GPR22	0.767620981
CBLL1	0.787653029
COG5	0.27702871
NRCAM	0.586851418
IMMP2L	0.309460461
BCAP29	0.313711941
DOCK4	0.652402878
DUS4L	0.291848779
DNAJB9	0.290422022
LAMB1	0.588821769
PNPLA8	0.492040008
WNT2	0.792191803
ASZ1	0.19890669
IFRD1	0.703963399
TES	0.575408757
TFEC	0.304046363
LSMEM1	0.170125708
C7orf60	0.72829324
CAV1	0.769165754
MET	0.792615056
TMEM168	0.332857996
CAPZA2	0.725105703
FOXP2	0.792615056
ZNF277	0.291848779
GPR85	0.565978169
CAV2	0.599986732
ST7	0.727348566
PPP1R3A	0.172060996
TAS2R16	0.111908376
ING3	0.782960892
SLC13A1	0.215832233
PTPRZ1	0.650952637
CTTNBP2	0.663305879
CPED1	0.123297259
TSPAN12	0.644251704
NAA38	0.730357349
FEZF1	0.80798018
IQUB	0.169639766
RNF148	0.1311391
CFTR	0.618791938
FAM3C	0.335331529
RNF133	0.146139458
KCND2	0.745084822
NDUFA5	0.276369214
CADPS2	0.544160545
WNT16	0.45450756
ANKRD7	0.17343317
AASS	0.492040008
RBM28	0.69186002
IMPDH1	0.589421332
ARF5	0.538108706
WASL	0.782960892
LRRC4	0.714798927
ASB15	0.196595117
LMOD2	0.288606137
SPAM1	0.123297259
GPR37	0.852899194
ZNF800	0.595059097
FSCN3	0.144167379
POT1	0.71433872
LEP	0.402129263
GCC1	0.335331529
SND1	0.774248421
PAX4	0.211700186
HYAL4	0.196595117
GRM8	0.553528666
FAM71F1	0.154552862
IRF5	0.735656083
STRIP2	0.68062824
METTL2B	0.546432495
OPN1SW	0.400274664
TNPO3	0.526022315
TSPAN33	0.449230373
FLNC	0.723324299
KLHDC10	0.782960892
UBE2H	0.65048641
CALU	0.858686686
CCDC136	0.132359073
FAM71F2	0.111908376
AHCYL2	0.613231182
SMO	0.649968982
NRF1	0.816371083
ATP6V1F	0.321840465
HILPDA	0.144167379
ZC3HC1	0.673698902
TSGA13	0.123297259
SSMEM1	0.123297259
COPG2	0.496220648
MEST	0.764511526
CPA4	0.170125708
CPA2	0.144167379
CEP41	0.288511723
TMEM209	0.426189721
KLF14	0.285495073
CPA1	0.239198908
MKLN1	0.852899194
SLC35B4	0.389227211
PODXL	0.371773571
CHCHD3	0.492040008
AKR1B1	0.170125708
EXOC4	0.578267157
CPA5	0.414402038
PLXNA4	0.735656083
LRGUK	0.266339898
STRA8	0.171636716
PTN	0.554617405
C7orf49	0.146139458
TMEM140	0.123297259
CALD1	0.594074547
SLC13A4	0.72829324
DGKI	0.667486966
CHRM2	0.564055979
MTPN	0.59314847
FAM180A	0.170125708
WDR91	0.540453374
CNOT4	0.843373597
AKR1B10	0.111908376
BPGM	0.803914607
CREB3L2	0.609352291
AKR1B15	0.111908376
NUP205	0.636561334
TRIM24	0.715265274
C7orf55	0.185113311
TTC26	0.558106065
TBXAS1	0.169639766
KDM7A	0.727864563
TMEM213	0.146139458
PARP12	0.28348875
ATP6V0A4	0.702077925
ZC3HAV1L	0.26082927
C7orf55-LUC7L2	0.598057508
HIPK2	0.72829324
LUC7L2	0.407012284
KLRG2	0.285495073
KIAA1549	0.27013588
SLC37A3	0.237181425
ZC3HAV1	0.493340611
UBN2	0.387059242
AKR1D1	0.352908343
SVOPL	0.228539303
CLEC2L	0.207846448
PRSS37	0.1311391
ADCK2	0.310884565
TAS2R5	0.111908376
WEE2	0.229926422
DENND2A	0.492040008
TAS2R38	0.123297259
KIAA1147	0.352169782
AGK	0.331410021
MRPS33	0.25266099
OR9A4	0.1311391
BRAF	0.843373597
SSBP1	0.458858162
RAB19	0.219123349
MKRN1	0.522353292
TAS2R4	0.146139458
MGAM	0.431424886
NDUFB2	0.19806622
TAS2R3	0.123297259
CLEC5A	0.171636716
GSTK1	0.146139458
TRPV6	0.41952455
ZYX	0.567199349
FAM131B	0.670093477
RP11-1220K2.2	0.146139458
PRSS58	0.146139458
TAS2R39	0.111908376
C7orf34	0.123297259
TRPV5	0.316685915
OR9A2	0.1311391
TAS2R40	0.111908376
OR6V1	0.123297259
KEL	0.123297259
CASP2	0.735656083
TMEM139	0.123297259
PIP	0.123297259
CLCN1	0.228539303
PRSS1	0.202962771
EPHB6	0.510440767
OR2A2	0.158249199
ARHGEF35	0.204157516
CTAGE6	0.290178984
CTAGE15	0.25535503
OR2A25	0.1311391
TAS2R60	0.111908376
OR2A42	0.186891869
TAS2R41	0.111908376
OR2A14	0.111908376
OR2F2	0.111908376
OR2F1	0.111908376
OR2A12	0.111908376
OR6B1	0.170125708
EPHA1	0.567199349
OR2A5	0.1311391
FAM115A	0.518762231
ZNF777	0.622059047
CNTNAP2	0.525061071
ZNF783	0.210247278
OR2A1	0.25535503
KRBA1	0.123297259
ZNF425	0.139342904
ZNF467	0.3236835
ZNF862	0.146139458
PDIA4	0.693781972
ZNF212	0.247530133
EZH2	0.824708164
ZNF282	0.519549906
ZNF786	0.111908376
ZNF746	0.519549906
ZNF398	0.435993791
CUL1	0.824708164
NOBOX	0.123297259
C7orf33	0.152543604
TPK1	0.316273928
GIMAP4	0.111908376
GIMAP8	0.123297259
GIMAP7	0.111908376
NOS3	0.636561334
REPIN1	0.571837127
TMEM176B	0.138881207
LRRC61	0.231108725
RARRES2	0.179693475
ZBED6CL	0.146139458
AOC1	0.169639766
TMEM176A	0.18881315
ACTR3C	0.186891869
GIMAP5	0.145488262
ATP6V0E2	0.181705475
GIMAP2	0.123297259
GIMAP6	0.171636716
KCNH2	0.809006751
GIMAP1	0.454684258
ZNF775	0.272162974
ATG9B	0.19890669
TMUB1	0.625320554
CDK5	0.831385493
CRYGN	0.169639766
ASIC3	0.298707992
ABCF2	0.72829324
SLC4A2	0.661956608
SMARCD3	0.828631938
AGAP3	0.684573174
RHEB	0.72905165
PRKAG2	0.824708164
GALNTL5	0.111908376
GBX1	0.511463404
ABCB8	0.414402038
ASB10	0.170125708
KMT2C	0.68339467
WDR86	0.327679187
GALNT11	0.416287929
FASTK	0.519549906
NUB1	0.567199349
CHPF2	0.396096736
ACTR3B	0.675177455
DPP6	0.735934734
LMBR1	0.492040008
EN2	0.670481682
RBM33	0.591455102
PAXIP1-AS2	0.146139458
INSIG1	0.671314299
HTR5A	0.52054286
PAXIP1	0.824708164
SHH	0.875350475
XRCC2	0.251471996
HTR5A-AS1	0.295731395
RNF32	0.195843071
CNPY1	0.208809972
WDR60	0.27013588
VIPR2	0.318461716
NOM1	0.553310752
ESYT2	0.476227701
NCAPG2	0.707748532
DNAJB6	0.633151233
PTPRN2	0.361207217
UBE3C	0.816371083
DEFA6	0.111908376
ZNF596	0.148215801
ANGPT2	0.824394882
DEFA4	0.111908376
ARHGEF10	0.539853334
ERICH1	0.152543604
MYOM2	0.250911236
DEFB1	0.146139458
AGPAT5	0.506754398
KBTBD11	0.3236835
FBXO25	0.757881999
DLGAP2	0.694935441
CLN8	0.250911236
MCPH1	0.517599821
TDRP	0.18980889
DEFB106A	0.237914741
DEFA3	0.186891869
DEFB104A	0.237914741
ZNF705G	0.111908376
SPAG11B	0.186891869
DEFA5	0.111908376
DEFB105A	0.146139458
SPAG11A	0.139342904
DEFB4A	0.229262635
CLDN23	0.170125708
SGK223	0.146139458
ZNF705B	0.25535503
MSRA	0.317658246
C8orf74	0.179693475
MFHAS1	0.394194305
ERI1	0.196595117
PPP1R3B	0.56845504
PRSS55	0.123297259
XKR6	0.72829324
SOX7	0.502246022
C8orf12	0.146139458
TNKS	0.705665529
PINX1	0.169639766
MTMR9	0.492040008
SLC35G5	0.111908376
DLC1	0.75617367
FAM167A	0.300067365
USP17L2	0.139342904
GATA4	0.875350475
DEFB135	0.123297259
FAM86B1	0.25535503
NEIL2	0.517599821
DEFB136	0.146139458
LONRF1	0.500561118
BLK	0.412265569
FAM86B2	0.25535503
DEFB134	0.123297259
MTUS1	0.368605018
VPS37A	0.824708164
MTMR7	0.445030808
PSD3	0.27013588
MICU3	0.291101545
FGL1	0.300067365
SGCZ	0.502459705
CNOT7	0.824708164
PDGFRL	0.250911236
NAT1	0.111908376
SH2D4A	0.169639766
NAT2	0.111908376
ASAH1	0.170060128
SLC7A2	0.215832233
ZDHHC2	0.288511723
FGF20	0.557658136
MSR1	0.146139458
TUSC3	0.445030808
HR	0.643913925
FAM160B2	0.228539303
DMTN	0.685104132
GFRA2	0.360648513
SFTPC	0.289835215
BMP1	0.563471615
LZTS1	0.70702368
LPL	0.453264117
LGI3	0.334472895
DOK2	0.314050645
SLC18A1	0.275012761
FGF17	0.809006751
CSGALNACT1	0.440749556
REEP4	0.28348875
ATP6V1B2	0.708144546
NUDT18	0.196595117
XPO7	0.661956608
INTS10	0.735656083
NPM2	0.179693475
PHYHIP	0.70702368
PEBP4	0.459348917
SORBS3	0.639925539
ENTPD4	0.365383148
TNFRSF10D	0.111908376
POLR3D	0.602352321
TNFRSF10C	0.111908376
CHMP7	0.824708164
RHOBTB2	0.75617367
CCAR2	0.568249464
BIN3	0.28195098
LOXL2	0.363870889
PDLIM2	0.508349061
SLC39A14	0.745084822
TNFRSF10B	0.327103734
TNFRSF10A	0.401652753
PPP3CC	0.703963399
EGR3	0.625331879
PIWIL2	0.465840608
C8orf58	0.148215801
DPYSL2	0.850708902
SLC25A37	0.579714477
CDCA2	0.233205885
STMN4	0.618290603
DOCK5	0.705665529
EBF2	0.836621523
ADAMDEC1	0.146139458
NEFM	0.771454096
BNIP3L	0.61459893
NKX3-1	0.460647643
PNMA2	0.258751601
NKX2-6	0.219635889
ADRA1A	0.400172532
STC1	0.800036311
ADAM7	0.111908376
KCTD9	0.638582647
PPP2R2A	0.782960892
ADAM28	0.1333047
GNRH1	0.170952082
ELP3	0.578267157
SCARA3	0.28195098
TRIM35	0.311623305
FBXO16	0.167412758
PNOC	0.247530133
CLU	0.826689065
EXTL3	0.575333595
NUGGC	0.234216228
SCARA5	0.41687873
HMBOX1	0.71340996
ESCO2	0.658199012
KIF13B	0.614335716
CHRNA2	0.196595117
CCDC25	0.31858325
INTS9	0.699809015
EPHX2	0.169639766
PBK	0.636594653
FZD3	0.563471615
PTK2B	0.693781972
ZNF395	0.422697425
FUT10	0.174265563
NRG1	0.653915465
RNF122	0.428644806
TMEM66	0.284816563
TEX15	0.17343317
DUSP4	0.830946863
GTF2E2	0.763366878
GSR	0.589421332
RBPMS	0.794491291
WRN	0.683796763
PPP2CB	0.782960892
DCTN6	0.491775483
TTI2	0.55241257
UNC5D	0.711480618
MAK16	0.782960892
LEPROTL1	0.305091292
PURG	0.76676929
DUSP26	0.438859314
GOT1L1	0.146139458
GPR124	0.660364449
PROSC	0.543296456
LSM1	0.782960892
ASH2L	0.782960892
RAB11FIP1	0.171636716
LETM2	0.167412758
DDHD2	0.443194807
KCNU1	0.530282974
WHSC1L1	0.72829324
PPAPDC1B	0.187376842
EIF4EBP1	0.672466934
ADRB3	0.644970655
BRF2	0.510470629
BAG4	0.663794339
STAR	0.250911236
ERLIN2	0.684597015
GINS4	0.799537539
FGFR1	0.792072892
ZMAT4	0.546332002
NKX6-3	0.360969186
HTRA4	0.207913831
ADAM9	0.685284317
SFRP1	0.759244025
IDO2	0.130746976
AGPAT6	0.707066476
ADAM32	0.158249199
C8orf4	0.25266099
ADAM2	0.111908376
IDO1	0.196244508
TM2D2	0.368648678
GOLGA7	0.653748095
PLEKHA2	0.604546309
ADAM18	0.111908376
C8orf86	0.123297259
TACC1	0.666424632
ANK1	0.824708164
SMIM19	0.327873588
SPIDR	0.123297259
PLAT	0.705665529
CEBPD	0.621008813
IKBKB	0.764716923
CHRNB3	0.250911236
FNTA	0.293164551
PRKDC	0.758203566
POLB	0.571670532
VDAC3	0.401277035
SLC20A2	0.72829324
RNF170	0.595059097
HGSNAT	0.492040008
KAT6A	0.782960892
CHRNA6	0.196595117
POMK	0.174265563
THAP1	0.774626613
HOOK3	0.72829324
DKK4	0.123297259
AP3M2	0.411230862
SNAI2	0.699412525
UBE2V2	0.354510784
PCMTD1	0.465901136
FAM150A	0.243101463
RGS20	0.349799633
EFCAB1	0.349588096
ST18	0.477075309
MRPL15	0.739786088
LYPLA1	0.37917918
ATP6V1H	0.593016148
OPRK1	0.765970349
SNTG1	0.604412496
TCEA1	0.640821278
MCM4	0.64767915
NPBWR1	0.39584291
PXDNL	0.176564395
RB1CC1	0.852899194
C8orf22	0.203408599
RPS20	0.824708164
XKR4	0.800036311
IMPAD1	0.50664252
CYP7A1	0.295108467
TGS1	0.53729254
FAM110B	0.546345532
SDR16C5	0.204680309
UBXN2B	0.532612622
TMEM68	0.382602245
RP1	0.203408599
SDCBP	0.625676453
PLAG1	0.672696948
PENK	0.341777653
CHCHD7	0.199765652
NSMAF	0.705665529
MOS	0.314002961
LYN	0.72829324
SOX17	0.836621523
CA8	0.782939255
RRS1	0.744492769
CHD7	0.786468923
NKAIN3	0.40240404
CLVS1	0.653748095
YTHDF3	0.672696948
ARMC1	0.695752084
ADHFE1	0.237181425
CYP7B1	0.207279682
TRIM55	0.499718934
CRH	0.513948619
RAB2A	0.824708164
DNAJC5B	0.732480347
TOX	0.595059097
BHLHE22	0.463758975
ASPH	0.544160545
MTFR1	0.186852723
TTPA	0.444330692
PDE7A	0.505607247
